,Unnamed: 0,text,llm,prompting,text_mod,tokens,num_words,is_sarcastic
1494,1151,"Звичайно, я не проти, що ти запізнився на годину. Головне, що ти прийшов.",gemini,oneshot,"звичайно, я не проти, що ти запізнився на годину. головне, що ти прийшов.","['звичайно', 'я', 'не', 'проти', 'що', 'ти', 'запізнився', 'на', 'годину', 'головне', 'що', 'ти', 'прийшов']",13,1
1495,1672,Я в захваті від твоєї здатності бути егоїстичним. Ти справжній приклад для наслідування.,gemini,oneshot,я в захваті від твоєї здатності бути егоїстичним. ти справжній приклад для наслідування.,"['я', 'в', 'захваті', 'від', 'твоєї', 'здатності', 'бути', 'егоїстичним', 'ти', 'справжній', 'приклад', 'для', 'наслідування']",13,1
1496,915,"Я просто у захваті від того, як у маршрутці всі туляться один до одного у годину пік. Таке відчуття єднання з народом!",gemini,oneshot,"я просто у захваті від того, як у маршрутці всі туляться один до одного у годину пік. таке відчуття єднання з народом!","['я', 'просто', 'у', 'захваті', 'від', 'того', 'як', 'у', 'маршрутці', 'всі', 'туляться', 'один', 'до', 'одного', 'у', 'годину', 'пік', 'таке', 'відчуття', 'єднання', 'з', 'народом']",22,1
1497,1854,"Так, цей торт такий смачний, що я відчуваю себе, ніби їм шматок мила.",gemini,oneshot,"так, цей торт такий смачний, що я відчуваю себе, ніби їм шматок мила.","['так', 'цей', 'торт', 'такий', 'смачний', 'що', 'я', 'відчуваю', 'себе', 'ніби', 'їм', 'шматок', 'мила']",13,1
1498,1306,"Мені подобається, коли люди ігнорують мене. Це допомагає мені відчувати себе особливим.",gemini,oneshot,"мені подобається, коли люди ігнорують мене. це допомагає мені відчувати себе особливим.","['мені', 'подобається', 'коли', 'люди', 'ігнорують', 'мене', 'це', 'допомагає', 'мені', 'відчувати', 'себе', 'особливим']",12,1
1499,952,"Я в захваті від того, як швидко сідає акумулятор в телефоні.",gemini,oneshot,"я в захваті від того, як швидко сідає акумулятор в телефоні.","['я', 'в', 'захваті', 'від', 'того', 'як', 'швидко', 'сідає', 'акумулятор', 'в', 'телефоні']",11,1
1500,1166,"Я обожнюю, коли ти співаєш у душі. Особливо, коли ти фальшивиш.",gemini,oneshot,"я обожнюю, коли ти співаєш у душі. особливо, коли ти фальшивиш.","['я', 'обожнюю', 'коли', 'ти', 'співаєш', 'у', 'душі', 'особливо', 'коли', 'ти', 'фальшивиш']",11,1
1501,1089,"Зарплата? Ні, не чула.",gemini,oneshot,"зарплата? ні, не чула.","['зарплата', 'ні', 'не', 'чула']",4,1
1502,940,"Я в захваті від того, як швидко брудняться вікна після миття.",gemini,oneshot,"я в захваті від того, як швидко брудняться вікна після миття.","['я', 'в', 'захваті', 'від', 'того', 'як', 'швидко', 'брудняться', 'вікна', 'після', 'миття']",11,1
1503,1905,"Обожнюю, коли мої плани руйнуються в останній момент. Це так непередбачувано і цікаво.",gemini,oneshot,"обожнюю, коли мої плани руйнуються в останній момент. це так непередбачувано і цікаво.","['обожнюю', 'коли', 'мої', 'плани', 'руйнуються', 'в', 'останній', 'момент', 'це', 'так', 'непередбачувано', 'і', 'цікаво']",13,1
1504,1658,"Мені подобається, як ти завжди вмієш знайти винного, крім себе.",gemini,oneshot,"мені подобається, як ти завжди вмієш знайти винного, крім себе.","['мені', 'подобається', 'як', 'ти', 'завжди', 'вмієш', 'знайти', 'винного', 'крім', 'себе']",10,1
1505,1028,"Я просто щасливий, що мій комп'ютер завис прямо перед здачею проєкту.",gemini,oneshot,"я просто щасливий, що мій комп'ютер завис прямо перед здачею проєкту.","['я', 'просто', 'щасливий', 'що', 'мій', ""комп'ютер"", 'завис', 'прямо', 'перед', 'здачею', 'проєкту']",11,1
1506,1762,"Я в повному захваті від того, що моя машина вирішила зламатися саме посеред дороги.",gemini,oneshot,"я в повному захваті від того, що моя машина вирішила зламатися саме посеред дороги.","['я', 'в', 'повному', 'захваті', 'від', 'того', 'що', 'моя', 'машина', 'вирішила', 'зламатися', 'саме', 'посеред', 'дороги']",14,1
1507,1595,"Звичайно, їсти фастфуд щодня – це найкращий спосіб підтримувати здоровий спосіб життя.",gemini,oneshot,"звичайно, їсти фастфуд щодня – це найкращий спосіб підтримувати здоровий спосіб життя.","['звичайно', 'їсти', 'фастфуд', 'щодня', 'це', 'найкращий', 'спосіб', 'підтримувати', 'здоровий', 'спосіб', 'життя']",11,1
1508,1466,"Так, твій новий велосипед – просто ракета. Особливо вражає його здатність ламатися на першому ж пагорбі.",gemini,oneshot,"так, твій новий велосипед – просто ракета. особливо вражає його здатність ламатися на першому ж пагорбі.","['так', 'твій', 'новий', 'велосипед', 'просто', 'ракета', 'особливо', 'вражає', 'його', 'здатність', 'ламатися', 'на', 'першому', 'ж', 'пагорбі']",15,1
1509,1144,"Як чудово, що ти завжди знаєш, як мене підбадьорити. Особливо, коли говориш, що я товста.",gemini,oneshot,"як чудово, що ти завжди знаєш, як мене підбадьорити. особливо, коли говориш, що я товста.","['як', 'чудово', 'що', 'ти', 'завжди', 'знаєш', 'як', 'мене', 'підбадьорити', 'особливо', 'коли', 'говориш', 'що', 'я', 'товста']",15,1
1510,1034,"Як чудово, що в мене закінчилась кава.",gemini,oneshot,"як чудово, що в мене закінчилась кава.","['як', 'чудово', 'що', 'в', 'мене', 'закінчилась', 'кава']",7,1
1511,1423,"Твій спів – як спів ангелів. Ангелів пекла, звісно.",gemini,oneshot,"твій спів – як спів ангелів. ангелів пекла, звісно.","['твій', 'спів', 'як', 'спів', 'ангелів', 'ангелів', 'пекла', 'звісно']",8,1
1512,1499,"Мені подобається, коли люди спізнюються на зустрічі. Це так пунктуально.",gemini,oneshot,"мені подобається, коли люди спізнюються на зустрічі. це так пунктуально.","['мені', 'подобається', 'коли', 'люди', 'спізнюються', 'на', 'зустрічі', 'це', 'так', 'пунктуально']",10,1
1513,1701,"Звичайно, я можу зробити все сам. Навіщо мені команда, коли я маю стільки вільного часу?",gemini,oneshot,"звичайно, я можу зробити все сам. навіщо мені команда, коли я маю стільки вільного часу?","['звичайно', 'я', 'можу', 'зробити', 'все', 'сам', 'навіщо', 'мені', 'команда', 'коли', 'я', 'маю', 'стільки', 'вільного', 'часу']",15,1
1514,1009,"Обожнюю, коли мій телефон розряджається в самий невідповідний момент. Це так зручно.",gemini,oneshot,"обожнюю, коли мій телефон розряджається в самий невідповідний момент. це так зручно.","['обожнюю', 'коли', 'мій', 'телефон', 'розряджається', 'в', 'самий', 'невідповідний', 'момент', 'це', 'так', 'зручно']",12,1
1515,921,"Так, я просто обожнюю, коли мій телефон розряджається у найневідповідніший момент.",gemini,oneshot,"так, я просто обожнюю, коли мій телефон розряджається у найневідповідніший момент.","['так', 'я', 'просто', 'обожнюю', 'коли', 'мій', 'телефон', 'розряджається', 'у', 'найневідповідніший', 'момент']",11,1
1516,1018,"Обожнюю, коли мене ігнорують. Це дає мені можливість побути наодинці зі своїми думками.",gemini,oneshot,"обожнюю, коли мене ігнорують. це дає мені можливість побути наодинці зі своїми думками.","['обожнюю', 'коли', 'мене', 'ігнорують', 'це', 'дає', 'мені', 'можливість', 'побути', 'наодинці', 'зі', 'своїми', 'думками']",13,1
1517,1212,"Звичайно, я допоможу тобі з переїздом. Тільки скажи, куди викинути твої речі.",gemini,oneshot,"звичайно, я допоможу тобі з переїздом. тільки скажи, куди викинути твої речі.","['звичайно', 'я', 'допоможу', 'тобі', 'з', 'переїздом', 'тільки', 'скажи', 'куди', 'викинути', 'твої', 'речі']",12,1
1518,1399,З нетерпінням чекаю на чергову порцію твоїх безглуздих жартів.,gemini,oneshot,з нетерпінням чекаю на чергову порцію твоїх безглуздих жартів.,"['з', 'нетерпінням', 'чекаю', 'на', 'чергову', 'порцію', 'твоїх', 'безглуздих', 'жартів']",9,1
1519,1320,"Так, я прочитав(ла) всю угоду користувача. 45 сторінок дрібним шрифтом – це ж так захопливо!",gemini,oneshot,"так, я прочитав(ла) всю угоду користувача. 45 сторінок дрібним шрифтом – це ж так захопливо!","['так', 'я', 'прочитав', 'ла', 'всю', 'угоду', 'користувача', 'сторінок', 'дрібним', 'шрифтом', 'це', 'ж', 'так', 'захопливо']",14,1
1520,1411,"З нетерпінням чекаю на твої наступні поради з виховання дітей. Ти ж у нас експерт, бо маєш кота.",gemini,oneshot,"з нетерпінням чекаю на твої наступні поради з виховання дітей. ти ж у нас експерт, бо маєш кота.","['з', 'нетерпінням', 'чекаю', 'на', 'твої', 'наступні', 'поради', 'з', 'виховання', 'дітей', 'ти', 'ж', 'у', 'нас', 'експерт', 'бо', 'маєш', 'кота']",18,1
1521,1525,"Так, я майстер прокрастинації. Можу відкладати справи настільки довго, що вони самі собою вирішуються.",gemini,oneshot,"так, я майстер прокрастинації. можу відкладати справи настільки довго, що вони самі собою вирішуються.","['так', 'я', 'майстер', 'прокрастинації', 'можу', 'відкладати', 'справи', 'настільки', 'довго', 'що', 'вони', 'самі', 'собою', 'вирішуються']",14,1
1522,1430,"Обожнюю твої історії про колишніх. Розкажи ще, як ти їх всіх кинув/кинула.",gemini,oneshot,"обожнюю твої історії про колишніх. розкажи ще, як ти їх всіх кинув/кинула.","['обожнюю', 'твої', 'історії', 'про', 'колишніх', 'розкажи', 'ще', 'як', 'ти', 'їх', 'всіх', 'кинув', 'кинула']",13,1
1523,1662,"Мені подобається, як ти завжди знаєш, як мене роздратувати.",gemini,oneshot,"мені подобається, як ти завжди знаєш, як мене роздратувати.","['мені', 'подобається', 'як', 'ти', 'завжди', 'знаєш', 'як', 'мене', 'роздратувати']",9,1
1524,1105,"Ти такий харизматичний, що навіть комарі бояться тебе кусати.",gemini,oneshot,"ти такий харизматичний, що навіть комарі бояться тебе кусати.","['ти', 'такий', 'харизматичний', 'що', 'навіть', 'комарі', 'бояться', 'тебе', 'кусати']",9,1
1525,1879,"Мені подобається, коли мій комп'ютер зависає посеред важливої роботи. Це додає адреналіну.",gemini,oneshot,"мені подобається, коли мій комп'ютер зависає посеред важливої роботи. це додає адреналіну.","['мені', 'подобається', 'коли', 'мій', ""комп'ютер"", 'зависає', 'посеред', 'важливої', 'роботи', 'це', 'додає', 'адреналіну']",12,1
1526,1745,"Так, я обожнюю, коли в літаку плачуть діти. Це така заспокійлива музика для моїх вух.",gemini,oneshot,"так, я обожнюю, коли в літаку плачуть діти. це така заспокійлива музика для моїх вух.","['так', 'я', 'обожнюю', 'коли', 'в', 'літаку', 'плачуть', 'діти', 'це', 'така', 'заспокійлива', 'музика', 'для', 'моїх', 'вух']",15,1
1527,1787,"Ти такий розумний! Навіть не знаю, як ти додумався до такої геніальної ідеї.",gemini,oneshot,"ти такий розумний! навіть не знаю, як ти додумався до такої геніальної ідеї.","['ти', 'такий', 'розумний', 'навіть', 'не', 'знаю', 'як', 'ти', 'додумався', 'до', 'такої', 'геніальної', 'ідеї']",13,1
1528,1548,"Я настільки люблю спілкуватися з людьми, що готовий годинами сидіти в соціальних мережах.",gemini,oneshot,"я настільки люблю спілкуватися з людьми, що готовий годинами сидіти в соціальних мережах.","['я', 'настільки', 'люблю', 'спілкуватися', 'з', 'людьми', 'що', 'готовий', 'годинами', 'сидіти', 'в', 'соціальних', 'мережах']",13,1
1529,1062,"Я просто мріяв про те, щоб померти.",gemini,oneshot,"я просто мріяв про те, щоб померти.","['я', 'просто', 'мріяв', 'про', 'те', 'щоб', 'померти']",7,1
1530,1904,"Як чудово, що на вулиці спека +40. Обожнюю відчувати себе смаженою куркою.",gemini,oneshot,"як чудово, що на вулиці спека +40. обожнюю відчувати себе смаженою куркою.","['як', 'чудово', 'що', 'на', 'вулиці', 'спека', 'обожнюю', 'відчувати', 'себе', 'смаженою', 'куркою']",11,1
1531,1025,"Як чудово, що моя відпустка вже закінчилась.",gemini,oneshot,"як чудово, що моя відпустка вже закінчилась.","['як', 'чудово', 'що', 'моя', 'відпустка', 'вже', 'закінчилась']",7,1
1532,1783,"Так, я пам'ятаю, що обіцяв(ла) тобі допомогти з переїздом. Але в мене з'явилися термінові справи - треба дивитися серіал.",gemini,oneshot,"так, я пам'ятаю, що обіцяв(ла) тобі допомогти з переїздом. але в мене з'явилися термінові справи - треба дивитися серіал.","['так', 'я', ""пам'ятаю"", 'що', 'обіцяв', 'ла', 'тобі', 'допомогти', 'з', 'переїздом', 'але', 'в', 'мене', ""з'явилися"", 'термінові', 'справи', 'треба', 'дивитися', 'серіал']",19,1
1533,1003,Обожнюю отримувати спам на електронну пошту. Це так цікаво читати про збільшення чоловічої гідності.,gemini,oneshot,обожнюю отримувати спам на електронну пошту. це так цікаво читати про збільшення чоловічої гідності.,"['обожнюю', 'отримувати', 'спам', 'на', 'електронну', 'пошту', 'це', 'так', 'цікаво', 'читати', 'про', 'збільшення', 'чоловічої', 'гідності']",14,1
1534,1001,"Я так добре вмію економити гроші, що в мене завжди порожній гаманець.",gemini,oneshot,"я так добре вмію економити гроші, що в мене завжди порожній гаманець.","['я', 'так', 'добре', 'вмію', 'економити', 'гроші', 'що', 'в', 'мене', 'завжди', 'порожній', 'гаманець']",12,1
1535,1104,"Я б з радістю тобі допомогла, але в мене лапки.",gemini,oneshot,"я б з радістю тобі допомогла, але в мене лапки.","['я', 'б', 'з', 'радістю', 'тобі', 'допомогла', 'але', 'в', 'мене', 'лапки']",10,1
1536,996,"З нетерпінням чекаю, коли зможу сходити до стоматолога. Це мій улюблений лікар.",gemini,oneshot,"з нетерпінням чекаю, коли зможу сходити до стоматолога. це мій улюблений лікар.","['з', 'нетерпінням', 'чекаю', 'коли', 'зможу', 'сходити', 'до', 'стоматолога', 'це', 'мій', 'улюблений', 'лікар']",12,1
1537,1398,"Так, я теж вважаю, що глобальне потепління - це вигадка.",gemini,oneshot,"так, я теж вважаю, що глобальне потепління - це вигадка.","['так', 'я', 'теж', 'вважаю', 'що', 'глобальне', 'потепління', 'це', 'вигадка']",9,1
1538,1824,"Звісно, хто ж не любить прокидатися о 6 ранку в понеділок, щоб поїхати в переповненому автобусі на роботу? Просто мрія!",gemini,oneshot,"звісно, хто ж не любить прокидатися о 6 ранку в понеділок, щоб поїхати в переповненому автобусі на роботу? просто мрія!","['звісно', 'хто', 'ж', 'не', 'любить', 'прокидатися', 'о', 'ранку', 'в', 'понеділок', 'щоб', 'поїхати', 'в', 'переповненому', 'автобусі', 'на', 'роботу', 'просто', 'мрія']",19,1
1539,1054,"Обожнюю, коли наді мною сміються.",gemini,oneshot,"обожнюю, коли наді мною сміються.","['обожнюю', 'коли', 'наді', 'мною', 'сміються']",5,1
1540,1201,"Ти такий гарний співрозмовник! Говори, говори, я можу слухати тебе вічно... уві сні.",gemini,oneshot,"ти такий гарний співрозмовник! говори, говори, я можу слухати тебе вічно... уві сні.","['ти', 'такий', 'гарний', 'співрозмовник', 'говори', 'говори', 'я', 'можу', 'слухати', 'тебе', 'вічно', 'уві', 'сні']",13,1
1541,1184,"Ти такий розумний! Шкода, що це ніяк не проявляється.",gemini,oneshot,"ти такий розумний! шкода, що це ніяк не проявляється.","['ти', 'такий', 'розумний', 'шкода', 'що', 'це', 'ніяк', 'не', 'проявляється']",9,1
1542,1884,"Мені подобаються люди, які говорять голосно по телефону в громадському транспорті. Вони такі уважні до оточуючих.",gemini,oneshot,"мені подобаються люди, які говорять голосно по телефону в громадському транспорті. вони такі уважні до оточуючих.","['мені', 'подобаються', 'люди', 'які', 'говорять', 'голосно', 'по', 'телефону', 'в', 'громадському', 'транспорті', 'вони', 'такі', 'уважні', 'до', 'оточуючих']",16,1
1543,1893,"Мені подобаються люди, які не прибирають за своїми собаками. Вони такі відповідальні.",gemini,oneshot,"мені подобаються люди, які не прибирають за своїми собаками. вони такі відповідальні.","['мені', 'подобаються', 'люди', 'які', 'не', 'прибирають', 'за', 'своїми', 'собаками', 'вони', 'такі', 'відповідальні']",12,1
1544,1337,З нетерпінням чекаю на понеділок. Це мій улюблений день тижня.,gemini,oneshot,з нетерпінням чекаю на понеділок. це мій улюблений день тижня.,"['з', 'нетерпінням', 'чекаю', 'на', 'понеділок', 'це', 'мій', 'улюблений', 'день', 'тижня']",10,1
1545,1509,"Я просто обожнюю, коли люди не дивляться, куди йдуть, і натикаються на мене.",gemini,oneshot,"я просто обожнюю, коли люди не дивляться, куди йдуть, і натикаються на мене.","['я', 'просто', 'обожнюю', 'коли', 'люди', 'не', 'дивляться', 'куди', 'йдуть', 'і', 'натикаються', 'на', 'мене']",13,1
1546,1451,"Так, твоя презентація була просто приголомшливою. Особливо, коли ти заснув/заснула посеред виступу.",gemini,oneshot,"так, твоя презентація була просто приголомшливою. особливо, коли ти заснув/заснула посеред виступу.","['так', 'твоя', 'презентація', 'була', 'просто', 'приголомшливою', 'особливо', 'коли', 'ти', 'заснув', 'заснула', 'посеред', 'виступу']",13,1
1547,1738,"Мені так подобається, коли люди залишають свої машини на тротуарах. Це змушує мене відчувати себе справжнім альпіністом, коли я намагаюся їх обійти.",gemini,oneshot,"мені так подобається, коли люди залишають свої машини на тротуарах. це змушує мене відчувати себе справжнім альпіністом, коли я намагаюся їх обійти.","['мені', 'так', 'подобається', 'коли', 'люди', 'залишають', 'свої', 'машини', 'на', 'тротуарах', 'це', 'змушує', 'мене', 'відчувати', 'себе', 'справжнім', 'альпіністом', 'коли', 'я', 'намагаюся', 'їх', 'обійти']",22,1
1548,1094,Це плаття коштує як моя місячна зарплата. Але ж воно таке гарне!,gemini,oneshot,це плаття коштує як моя місячна зарплата. але ж воно таке гарне!,"['це', 'плаття', 'коштує', 'як', 'моя', 'місячна', 'зарплата', 'але', 'ж', 'воно', 'таке', 'гарне']",12,1
1549,1805,"Твоя презентація просто шедевр! Я ще ніколи не бачив(ла) стільки слайдів з текстом, який ніхто не читає.",gemini,oneshot,"твоя презентація просто шедевр! я ще ніколи не бачив(ла) стільки слайдів з текстом, який ніхто не читає.","['твоя', 'презентація', 'просто', 'шедевр', 'я', 'ще', 'ніколи', 'не', 'бачив', 'ла', 'стільки', 'слайдів', 'з', 'текстом', 'який', 'ніхто', 'не', 'читає']",18,1
1550,1818,"Я просто обожнюю, коли в ліфті їде багато людей. Це так просторо і комфортно.",gemini,oneshot,"я просто обожнюю, коли в ліфті їде багато людей. це так просторо і комфортно.","['я', 'просто', 'обожнюю', 'коли', 'в', 'ліфті', 'їде', 'багато', 'людей', 'це', 'так', 'просторо', 'і', 'комфортно']",14,1
1551,1376,"Цікаво, що б ми робили без твоїх геніальних порад?",gemini,oneshot,"цікаво, що б ми робили без твоїх геніальних порад?","['цікаво', 'що', 'б', 'ми', 'робили', 'без', 'твоїх', 'геніальних', 'порад']",9,1
1552,1203,"Я б з радістю поїхав з тобою у відпустку, але, на жаль, у мене алергія на сонце, море і пісок.",gemini,oneshot,"я б з радістю поїхав з тобою у відпустку, але, на жаль, у мене алергія на сонце, море і пісок.","['я', 'б', 'з', 'радістю', 'поїхав', 'з', 'тобою', 'у', 'відпустку', 'але', 'на', 'жаль', 'у', 'мене', 'алергія', 'на', 'сонце', 'море', 'і', 'пісок']",20,1
1553,1382,"Ой, вибач, я не знала, що ти експерт з усіх питань.",gemini,oneshot,"ой, вибач, я не знала, що ти експерт з усіх питань.","['ой', 'вибач', 'я', 'не', 'знала', 'що', 'ти', 'експерт', 'з', 'усіх', 'питань']",11,1
1554,975,"Я настільки талановитий кухар, що можу спалити навіть воду.",gemini,oneshot,"я настільки талановитий кухар, що можу спалити навіть воду.","['я', 'настільки', 'талановитий', 'кухар', 'що', 'можу', 'спалити', 'навіть', 'воду']",9,1
1555,1642,"Я обожнюю, коли люди дають мені непрохані поради. Це так допомагає.",gemini,oneshot,"я обожнюю, коли люди дають мені непрохані поради. це так допомагає.","['я', 'обожнюю', 'коли', 'люди', 'дають', 'мені', 'непрохані', 'поради', 'це', 'так', 'допомагає']",11,1
1556,1052,"Я просто мріяв про те, щоб бути невдахою.",gemini,oneshot,"я просто мріяв про те, щоб бути невдахою.","['я', 'просто', 'мріяв', 'про', 'те', 'щоб', 'бути', 'невдахою']",8,1
1557,1129,"Я в захваті від твоєї нової зачіски. Тепер ти схожий на пуделя, якого вкусила бджола.",gemini,oneshot,"я в захваті від твоєї нової зачіски. тепер ти схожий на пуделя, якого вкусила бджола.","['я', 'в', 'захваті', 'від', 'твоєї', 'нової', 'зачіски', 'тепер', 'ти', 'схожий', 'на', 'пуделя', 'якого', 'вкусила', 'бджола']",15,1
1558,1422,"О, знову запізнився на дві години? Як несподівано!",gemini,oneshot,"о, знову запізнився на дві години? як несподівано!","['о', 'знову', 'запізнився', 'на', 'дві', 'години', 'як', 'несподівано']",8,1
1559,1871,"О, ця зачіска тобі так пасує! Ти виглядаєш як справжня... зірка 80-х.",gemini,oneshot,"о, ця зачіска тобі так пасує! ти виглядаєш як справжня... зірка 80-х.","['о', 'ця', 'зачіска', 'тобі', 'так', 'пасує', 'ти', 'виглядаєш', 'як', 'справжня', 'зірка']",11,1
1560,1263,Мій улюблений звук - скрегіт нігтів по дошці. Це так заспокоює.,gemini,oneshot,мій улюблений звук - скрегіт нігтів по дошці. це так заспокоює.,"['мій', 'улюблений', 'звук', 'скрегіт', 'нігтів', 'по', 'дошці', 'це', 'так', 'заспокоює']",10,1
1561,1336,"Так, я з радістю допоможу тобі переїхати. Особливо люблю носити важкі речі сходами.",gemini,oneshot,"так, я з радістю допоможу тобі переїхати. особливо люблю носити важкі речі сходами.","['так', 'я', 'з', 'радістю', 'допоможу', 'тобі', 'переїхати', 'особливо', 'люблю', 'носити', 'важкі', 'речі', 'сходами']",13,1
1562,1565,"Я настільки творча особистість, що можу зробити шедевр з будь-якого сміття. Наприклад, з цього тексту.",gemini,oneshot,"я настільки творча особистість, що можу зробити шедевр з будь-якого сміття. наприклад, з цього тексту.","['я', 'настільки', 'творча', 'особистість', 'що', 'можу', 'зробити', 'шедевр', 'з', 'будь', 'якого', 'сміття', 'наприклад', 'з', 'цього', 'тексту']",16,1
1563,1232,"Ця книга така захоплююча, що я за нею заснув вже на другій сторінці.",gemini,oneshot,"ця книга така захоплююча, що я за нею заснув вже на другій сторінці.","['ця', 'книга', 'така', 'захоплююча', 'що', 'я', 'за', 'нею', 'заснув', 'вже', 'на', 'другій', 'сторінці']",13,1
1564,1889,"Як чудово, що ціни на бензин знову зросли. Тепер я точно зможу заощадити.",gemini,oneshot,"як чудово, що ціни на бензин знову зросли. тепер я точно зможу заощадити.","['як', 'чудово', 'що', 'ціни', 'на', 'бензин', 'знову', 'зросли', 'тепер', 'я', 'точно', 'зможу', 'заощадити']",13,1
1565,1598,"Обожнюю, коли вранці не працює будильник. Це так допомагає виспатися.",gemini,oneshot,"обожнюю, коли вранці не працює будильник. це так допомагає виспатися.","['обожнюю', 'коли', 'вранці', 'не', 'працює', 'будильник', 'це', 'так', 'допомагає', 'виспатися']",10,1
1566,981,Обожнюю проводити час у заторах. Це так розслабляє.,gemini,oneshot,обожнюю проводити час у заторах. це так розслабляє.,"['обожнюю', 'проводити', 'час', 'у', 'заторах', 'це', 'так', 'розслабляє']",8,1
1567,741,"Так, звичайно, я вірю, що ти виграв мільйон в лотерею. Розкажи ще, як ти вчора літав на Марс.",gemini,fewshot,"так, звичайно, я вірю, що ти виграв мільйон в лотерею. розкажи ще, як ти вчора літав на марс.","['так', 'звичайно', 'я', 'вірю', 'що', 'ти', 'виграв', 'мільйон', 'в', 'лотерею', 'розкажи', 'ще', 'як', 'ти', 'вчора', 'літав', 'на', 'марс']",18,1
1568,899,"Я просто обожнюю, коли мій телефон падає на асфальт екраном вниз.",gemini,fewshot,"я просто обожнюю, коли мій телефон падає на асфальт екраном вниз.","['я', 'просто', 'обожнюю', 'коли', 'мій', 'телефон', 'падає', 'на', 'асфальт', 'екраном', 'вниз']",11,1
1569,610,"Російська поліція – захищає народ. Особливо, якщо народ мовчить.",gemini,fewshot,"російська поліція – захищає народ. особливо, якщо народ мовчить.","['російська', 'поліція', 'захищає', 'народ', 'особливо', 'якщо', 'народ', 'мовчить']",8,1
1570,467,З твоїм талантом танцювати ти міг би стати зіркою балету... якщо б балет означав незграбно тупотіти ногами.,gemini,fewshot,з твоїм талантом танцювати ти міг би стати зіркою балету... якщо б балет означав незграбно тупотіти ногами.,"['з', 'твоїм', 'талантом', 'танцювати', 'ти', 'міг', 'би', 'стати', 'зіркою', 'балету', 'якщо', 'б', 'балет', 'означав', 'незграбно', 'тупотіти', 'ногами']",17,1
1571,531,"Ой, звісно, бо найкращий спосіб вирішити складну політичну ситуацію – це обмінятися мемами в Інтернеті.",gemini,fewshot,"ой, звісно, бо найкращий спосіб вирішити складну політичну ситуацію – це обмінятися мемами в інтернеті.","['ой', 'звісно', 'бо', 'найкращий', 'спосіб', 'вирішити', 'складну', 'політичну', 'ситуацію', 'це', 'обмінятися', 'мемами', 'в', 'інтернеті']",14,1
1572,854,Російська мода така стильна та елегантна! Особливо спортивні костюми з трьома смужками.,gemini,fewshot,російська мода така стильна та елегантна! особливо спортивні костюми з трьома смужками.,"['російська', 'мода', 'така', 'стильна', 'та', 'елегантна', 'особливо', 'спортивні', 'костюми', 'з', 'трьома', 'смужками']",12,1
1573,337,"Так, так, розкажи мені ще про те, як ти щасливий. Ти ж просто промінь світла в цьому темному царстві! 🌞",gemini,fewshot,"так, так, розкажи мені ще про те, як ти щасливий. ти ж просто промінь світла в цьому темному царстві! 🌞","['так', 'так', 'розкажи', 'мені', 'ще', 'про', 'те', 'як', 'ти', 'щасливий', 'ти', 'ж', 'просто', 'промінь', 'світла', 'в', 'цьому', 'темному', 'царстві']",19,1
1574,411,"Звичайно, Росія завжди перемагає. Вона ж непереможна.",gemini,fewshot,"звичайно, росія завжди перемагає. вона ж непереможна.","['звичайно', 'росія', 'завжди', 'перемагає', 'вона', 'ж', 'непереможна']",7,1
1575,94,"Ой, ці моделі такі красиві і здорові. Особливо ті, які страдають від анорексії.",gemini,fewshot,"ой, ці моделі такі красиві і здорові. особливо ті, які страдають від анорексії.","['ой', 'ці', 'моделі', 'такі', 'красиві', 'і', 'здорові', 'особливо', 'ті', 'які', 'страдають', 'від', 'анорексії']",13,1
1576,119,Україна - це штучна держава.,gemini,fewshot,україна - це штучна держава.,"['україна', 'це', 'штучна', 'держава']",4,1
1577,561,"З нетерпінням чекаю на твою нову книгу. Я впевнений, що вона стане бестселером.",gemini,fewshot,"з нетерпінням чекаю на твою нову книгу. я впевнений, що вона стане бестселером.","['з', 'нетерпінням', 'чекаю', 'на', 'твою', 'нову', 'книгу', 'я', 'впевнений', 'що', 'вона', 'стане', 'бестселером']",13,1
1578,477,"Так, звичайно, твоя нова теорія про те, що люди походять від ведмедів, дуже переконлива. Напевно, ти її вичитав у підручнику з біології... для дитячого садка.",gemini,fewshot,"так, звичайно, твоя нова теорія про те, що люди походять від ведмедів, дуже переконлива. напевно, ти її вичитав у підручнику з біології... для дитячого садка.","['так', 'звичайно', 'твоя', 'нова', 'теорія', 'про', 'те', 'що', 'люди', 'походять', 'від', 'ведмедів', 'дуже', 'переконлива', 'напевно', 'ти', 'її', 'вичитав', 'у', 'підручнику', 'з', 'біології', 'для', 'дитячого', 'садка']",25,1
1579,644,"Ага, звичайно, я вірю, що ти знаєш все на світі. Ти ж такий розумний.",gemini,fewshot,"ага, звичайно, я вірю, що ти знаєш все на світі. ти ж такий розумний.","['ага', 'звичайно', 'я', 'вірю', 'що', 'ти', 'знаєш', 'все', 'на', 'світі', 'ти', 'ж', 'такий', 'розумний']",14,1
1580,72,"Звісно, давайте витрачати всі свої гроші на непотрібні речі. Адже заощадження – це для слабаків.",gemini,fewshot,"звісно, давайте витрачати всі свої гроші на непотрібні речі. адже заощадження – це для слабаків.","['звісно', 'давайте', 'витрачати', 'всі', 'свої', 'гроші', 'на', 'непотрібні', 'речі', 'адже', 'заощадження', 'це', 'для', 'слабаків']",14,1
