,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,llm,prompting,text_mod,tokens,num_words,is_sarcastic,lemmatized_words,entities,bigrams,trigrams
850,850,850,3926,Ніщо так не втішає як звук будівельних робіт рано-вранці. Немає потреби в будильнику!,openai,oneshot,ніщо так не втішає як звук будівельних робіт рано-вранці. немає потреби в будильнику!,"['ніщо', 'так', 'не', 'втішає', 'як', 'звук', 'будівельних', 'робіт', 'рано', 'вранці', 'немає', 'потреби', 'в', 'будильнику']",14,1,"['ніщо', 'так', 'не', 'втішати', 'як', 'звук', 'будівельний', 'робота', 'рано', 'вранці', 'немати', 'потреба', 'в', 'будильник']",[],"[('ніщо', 'так'), ('так', 'не'), ('не', 'втішати'), ('втішати', 'як'), ('як', 'звук'), ('звук', 'будівельний'), ('будівельний', 'робота'), ('робота', 'рано'), ('рано', 'вранці'), ('вранці', 'немати'), ('немати', 'потреба'), ('потреба', 'в'), ('в', 'будильник')]","[('ніщо', 'так', 'не'), ('так', 'не', 'втішати'), ('не', 'втішати', 'як'), ('втішати', 'як', 'звук'), ('як', 'звук', 'будівельний'), ('звук', 'будівельний', 'робота'), ('будівельний', 'робота', 'рано'), ('робота', 'рано', 'вранці'), ('рано', 'вранці', 'немати'), ('вранці', 'немати', 'потреба'), ('немати', 'потреба', 'в'), ('потреба', 'в', 'будильник')]"
851,851,851,3946,"О, новини знову про політику, як несподівано!",openai,oneshot,"о, новини знову про політику, як несподівано!","['о', 'новини', 'знову', 'про', 'політику', 'як', 'несподівано']",7,1,"['о', 'новина', 'знову', 'про', 'політика', 'як', 'несподівано']",[],"[('о', 'новина'), ('новина', 'знову'), ('знову', 'про'), ('про', 'політика'), ('політика', 'як'), ('як', 'несподівано')]","[('о', 'новина', 'знову'), ('новина', 'знову', 'про'), ('знову', 'про', 'політика'), ('про', 'політика', 'як'), ('політика', 'як', 'несподівано')]"
852,852,852,3733,"Навіщо платити за екскурсію, коли можна просто блукати містом і губитися? Набагато веселіше!",openai,oneshot,"навіщо платити за екскурсію, коли можна просто блукати містом і губитися? набагато веселіше!","['навіщо', 'платити', 'за', 'екскурсію', 'коли', 'можна', 'просто', 'блукати', 'містом', 'і', 'губитися', 'набагато', 'веселіше']",13,1,"['навіщо', 'платити', 'за', 'екскурсія', 'коли', 'можна', 'просто', 'блукати', 'місто', 'і', 'губитися', 'набагато', 'веселіше']",[],"[('навіщо', 'платити'), ('платити', 'за'), ('за', 'екскурсія'), ('екскурсія', 'коли'), ('коли', 'можна'), ('можна', 'просто'), ('просто', 'блукати'), ('блукати', 'місто'), ('місто', 'і'), ('і', 'губитися'), ('губитися', 'набагато'), ('набагато', 'веселіше')]","[('навіщо', 'платити', 'за'), ('платити', 'за', 'екскурсія'), ('за', 'екскурсія', 'коли'), ('екскурсія', 'коли', 'можна'), ('коли', 'можна', 'просто'), ('можна', 'просто', 'блукати'), ('просто', 'блукати', 'місто'), ('блукати', 'місто', 'і'), ('місто', 'і', 'губитися'), ('і', 'губитися', 'набагато'), ('губитися', 'набагато', 'веселіше')]"
853,853,853,4323,"О, так, звичайно, вчора було -20°C, ідеальна погода для пікніка на природі!",openai,oneshot,"о, так, звичайно, вчора було -20°, ідеальна погода для пікніка на природі!","['о', 'так', 'звичайно', 'вчора', 'було', 'ідеальна', 'погода', 'для', 'пікніка', 'на', 'природі']",11,1,"['о', 'так', 'звичайно', 'вчора', 'бути', 'ідеальний', 'погода', 'для', 'пікніка', 'на', 'природа']",[],"[('о', 'так'), ('так', 'звичайно'), ('звичайно', 'вчора'), ('вчора', 'бути'), ('бути', 'ідеальний'), ('ідеальний', 'погода'), ('погода', 'для'), ('для', 'пікніка'), ('пікніка', 'на'), ('на', 'природа')]","[('о', 'так', 'звичайно'), ('так', 'звичайно', 'вчора'), ('звичайно', 'вчора', 'бути'), ('вчора', 'бути', 'ідеальний'), ('бути', 'ідеальний', 'погода'), ('ідеальний', 'погода', 'для'), ('погода', 'для', 'пікніка'), ('для', 'пікніка', 'на'), ('пікніка', 'на', 'природа')]"
854,854,854,4380,"Так, мій шеф завжди дає мені зрозумілі і лаконічні інструкції.",openai,oneshot,"так, мій шеф завжди дає мені зрозумілі і лаконічні інструкції.","['так', 'мій', 'шеф', 'завжди', 'дає', 'мені', 'зрозумілі', 'і', 'лаконічні', 'інструкції']",10,1,"['так', 'мій', 'шеф', 'завжди', 'давати', 'я', 'зрозумілий', 'і', 'лаконічний', 'інструкція']",[],"[('так', 'мій'), ('мій', 'шеф'), ('шеф', 'завжди'), ('завжди', 'давати'), ('давати', 'я'), ('я', 'зрозумілий'), ('зрозумілий', 'і'), ('і', 'лаконічний'), ('лаконічний', 'інструкція')]","[('так', 'мій', 'шеф'), ('мій', 'шеф', 'завжди'), ('шеф', 'завжди', 'давати'), ('завжди', 'давати', 'я'), ('давати', 'я', 'зрозумілий'), ('я', 'зрозумілий', 'і'), ('зрозумілий', 'і', 'лаконічний'), ('і', 'лаконічний', 'інструкція')]"
855,855,855,3803,"О, да, звісно, в цьому ресторані найкраща кава, адже ложка стоїть в чашці сама!",openai,oneshot,"о, да, звісно, в цьому ресторані найкраща кава, адже ложка стоїть в чашці сама!","['о', 'да', 'звісно', 'в', 'цьому', 'ресторані', 'найкраща', 'кава', 'адже', 'ложка', 'стоїть', 'в', 'чашці', 'сама']",14,1,"['о', 'да', 'звісно', 'в', 'цей', 'ресторан', 'найкращий', 'кава', 'адже', 'ложка', 'стояти', 'в', 'чашка', 'сам']",[],"[('о', 'да'), ('да', 'звісно'), ('звісно', 'в'), ('в', 'цей'), ('цей', 'ресторан'), ('ресторан', 'найкращий'), ('найкращий', 'кава'), ('кава', 'адже'), ('адже', 'ложка'), ('ложка', 'стояти'), ('стояти', 'в'), ('в', 'чашка'), ('чашка', 'сам')]","[('о', 'да', 'звісно'), ('да', 'звісно', 'в'), ('звісно', 'в', 'цей'), ('в', 'цей', 'ресторан'), ('цей', 'ресторан', 'найкращий'), ('ресторан', 'найкращий', 'кава'), ('найкращий', 'кава', 'адже'), ('кава', 'адже', 'ложка'), ('адже', 'ложка', 'стояти'), ('ложка', 'стояти', 'в'), ('стояти', 'в', 'чашка'), ('в', 'чашка', 'сам')]"
856,856,856,4407,"Дивовижно, ще один день з дощем. Як на замовлення для мого вихідного!",openai,oneshot,"дивовижно, ще один день з дощем. як на замовлення для мого вихідного!","['дивовижно', 'ще', 'один', 'день', 'з', 'дощем', 'як', 'на', 'замовлення', 'для', 'мого', 'вихідного']",12,1,"['дивовижно', 'ще', 'один', 'день', 'з', 'дощ', 'як', 'на', 'замовлення', 'для', 'мій', 'вихідний']",[],"[('дивовижно', 'ще'), ('ще', 'один'), ('один', 'день'), ('день', 'з'), ('з', 'дощ'), ('дощ', 'як'), ('як', 'на'), ('на', 'замовлення'), ('замовлення', 'для'), ('для', 'мій'), ('мій', 'вихідний')]","[('дивовижно', 'ще', 'один'), ('ще', 'один', 'день'), ('один', 'день', 'з'), ('день', 'з', 'дощ'), ('з', 'дощ', 'як'), ('дощ', 'як', 'на'), ('як', 'на', 'замовлення'), ('на', 'замовлення', 'для'), ('замовлення', 'для', 'мій'), ('для', 'мій', 'вихідний')]"
857,857,857,3775,"Надзвичайно, знову видалений важливий файл без бекапу. Хто б міг подумати?",openai,oneshot,"надзвичайно, знову видалений важливий файл без бекапу. хто б міг подумати?","['надзвичайно', 'знову', 'видалений', 'важливий', 'файл', 'без', 'бекапу', 'хто', 'б', 'міг', 'подумати']",11,1,"['надзвичайно', 'знову', 'видалений', 'важливий', 'файл', 'без', 'бекап', 'хто', 'б', 'могти', 'подумати']",[],"[('надзвичайно', 'знову'), ('знову', 'видалений'), ('видалений', 'важливий'), ('важливий', 'файл'), ('файл', 'без'), ('без', 'бекап'), ('бекап', 'хто'), ('хто', 'б'), ('б', 'могти'), ('могти', 'подумати')]","[('надзвичайно', 'знову', 'видалений'), ('знову', 'видалений', 'важливий'), ('видалений', 'важливий', 'файл'), ('важливий', 'файл', 'без'), ('файл', 'без', 'бекап'), ('без', 'бекап', 'хто'), ('бекап', 'хто', 'б'), ('хто', 'б', 'могти'), ('б', 'могти', 'подумати')]"
858,858,858,3739,"Спасибі тобі, о дорогий ранній пташко, що вирішив поділитися своїм нескінченним ентузіазмом о 6 ранку.",openai,oneshot,"спасибі тобі, о дорогий ранній пташко, що вирішив поділитися своїм нескінченним ентузіазмом о 6 ранку.","['спасибі', 'тобі', 'о', 'дорогий', 'ранній', 'пташко', 'що', 'вирішив', 'поділитися', 'своїм', 'нескінченним', 'ентузіазмом', 'о', 'ранку']",14,1,"['спасибі', 'ти', 'о', 'дорогий', 'ранній', 'пташка', 'що', 'вирішити', 'поділитися', 'свій', 'нескінченний', 'ентузіазм', 'о', 'ранок']",[],"[('спасибі', 'ти'), ('ти', 'о'), ('о', 'дорогий'), ('дорогий', 'ранній'), ('ранній', 'пташка'), ('пташка', 'що'), ('що', 'вирішити'), ('вирішити', 'поділитися'), ('поділитися', 'свій'), ('свій', 'нескінченний'), ('нескінченний', 'ентузіазм'), ('ентузіазм', 'о'), ('о', 'ранок')]","[('спасибі', 'ти', 'о'), ('ти', 'о', 'дорогий'), ('о', 'дорогий', 'ранній'), ('дорогий', 'ранній', 'пташка'), ('ранній', 'пташка', 'що'), ('пташка', 'що', 'вирішити'), ('що', 'вирішити', 'поділитися'), ('вирішити', 'поділитися', 'свій'), ('поділитися', 'свій', 'нескінченний'), ('свій', 'нескінченний', 'ентузіазм'), ('нескінченний', 'ентузіазм', 'о'), ('ентузіазм', 'о', 'ранок')]"
859,859,859,4572,"Таак, політик обіцяє? Звичайно повіримо, як завжди.",openai,oneshot,"таак, політик обіцяє? звичайно повіримо, як завжди.","['таак', 'політик', 'обіцяє', 'звичайно', 'повіримо', 'як', 'завжди']",7,1,"['таак', 'політик', 'обіцяти', 'звичайно', 'повірити', 'як', 'завжди']",[],"[('таак', 'політик'), ('політик', 'обіцяти'), ('обіцяти', 'звичайно'), ('звичайно', 'повірити'), ('повірити', 'як'), ('як', 'завжди')]","[('таак', 'політик', 'обіцяти'), ('політик', 'обіцяти', 'звичайно'), ('обіцяти', 'звичайно', 'повірити'), ('звичайно', 'повірити', 'як'), ('повірити', 'як', 'завжди')]"
860,860,860,4113,Так тримати! Залишити всі важливі завдання на останній момент - це ж стимул!,openai,oneshot,так тримати! залишити всі важливі завдання на останній момент - це ж стимул!,"['так', 'тримати', 'залишити', 'всі', 'важливі', 'завдання', 'на', 'останній', 'момент', 'це', 'ж', 'стимул']",12,1,"['так', 'тримати', 'залишити', 'весь', 'важливий', 'завдання', 'на', 'останній', 'момент', 'це', 'ж', 'стимула']",[],"[('так', 'тримати'), ('тримати', 'залишити'), ('залишити', 'весь'), ('весь', 'важливий'), ('важливий', 'завдання'), ('завдання', 'на'), ('на', 'останній'), ('останній', 'момент'), ('момент', 'це'), ('це', 'ж'), ('ж', 'стимула')]","[('так', 'тримати', 'залишити'), ('тримати', 'залишити', 'весь'), ('залишити', 'весь', 'важливий'), ('весь', 'важливий', 'завдання'), ('важливий', 'завдання', 'на'), ('завдання', 'на', 'останній'), ('на', 'останній', 'момент'), ('останній', 'момент', 'це'), ('момент', 'це', 'ж'), ('це', 'ж', 'стимула')]"
861,861,861,4098,"О, ще одна політична реклама! Точно те, що я хотів побачити вранці.",openai,oneshot,"о, ще одна політична реклама! точно те, що я хотів побачити вранці.","['о', 'ще', 'одна', 'політична', 'реклама', 'точно', 'те', 'що', 'я', 'хотів', 'побачити', 'вранці']",12,1,"['о', 'ще', 'один', 'політичний', 'реклама', 'точно', 'те', 'що', 'я', 'хотіти', 'побачити', 'вранці']",[],"[('о', 'ще'), ('ще', 'один'), ('один', 'політичний'), ('політичний', 'реклама'), ('реклама', 'точно'), ('точно', 'те'), ('те', 'що'), ('що', 'я'), ('я', 'хотіти'), ('хотіти', 'побачити'), ('побачити', 'вранці')]","[('о', 'ще', 'один'), ('ще', 'один', 'політичний'), ('один', 'політичний', 'реклама'), ('політичний', 'реклама', 'точно'), ('реклама', 'точно', 'те'), ('точно', 'те', 'що'), ('те', 'що', 'я'), ('що', 'я', 'хотіти'), ('я', 'хотіти', 'побачити'), ('хотіти', 'побачити', 'вранці')]"
862,862,862,4107,"Я завжди люблю, коли моя валіза приїжджає останньою на стрічці в аеропорту. Це дає час насолодитися атмосферою!",openai,oneshot,"я завжди люблю, коли моя валіза приїжджає останньою на стрічці в аеропорту. це дає час насолодитися атмосферою!","['я', 'завжди', 'люблю', 'коли', 'моя', 'валіза', 'приїжджає', 'останньою', 'на', 'стрічці', 'в', 'аеропорту', 'це', 'дає', 'час', 'насолодитися', 'атмосферою']",17,1,"['я', 'завжди', 'любити', 'коли', 'мій', 'валізо', 'приїжджати', 'останній', 'на', 'стрічка', 'в', 'аеропорт', 'це', 'давати', 'час', 'насолодитися', 'атмосфера']",[],"[('я', 'завжди'), ('завжди', 'любити'), ('любити', 'коли'), ('коли', 'мій'), ('мій', 'валізо'), ('валізо', 'приїжджати'), ('приїжджати', 'останній'), ('останній', 'на'), ('на', 'стрічка'), ('стрічка', 'в'), ('в', 'аеропорт'), ('аеропорт', 'це'), ('це', 'давати'), ('давати', 'час'), ('час', 'насолодитися'), ('насолодитися', 'атмосфера')]","[('я', 'завжди', 'любити'), ('завжди', 'любити', 'коли'), ('любити', 'коли', 'мій'), ('коли', 'мій', 'валізо'), ('мій', 'валізо', 'приїжджати'), ('валізо', 'приїжджати', 'останній'), ('приїжджати', 'останній', 'на'), ('останній', 'на', 'стрічка'), ('на', 'стрічка', 'в'), ('стрічка', 'в', 'аеропорт'), ('в', 'аеропорт', 'це'), ('аеропорт', 'це', 'давати'), ('це', 'давати', 'час'), ('давати', 'час', 'насолодитися'), ('час', 'насолодитися', 'атмосфера')]"
863,863,863,3979,"Ага, дійсно, нам потрібно п'ята кавова машина. Чотири - це просто мало.",openai,oneshot,"ага, дійсно, нам потрібно п'ята кавова машина. чотири - це просто мало.","['ага', 'дійсно', 'нам', 'потрібно', ""п'ята"", 'кавова', 'машина', 'чотири', 'це', 'просто', 'мало']",11,1,"['ага', 'дійсно', 'ми', 'потрібно', 'п’ятий', 'кавовий', 'машина', 'чотири', 'це', 'просто', 'мало']",[],"[('ага', 'дійсно'), ('дійсно', 'ми'), ('ми', 'потрібно'), ('потрібно', 'п’ятий'), ('п’ятий', 'кавовий'), ('кавовий', 'машина'), ('машина', 'чотири'), ('чотири', 'це'), ('це', 'просто'), ('просто', 'мало')]","[('ага', 'дійсно', 'ми'), ('дійсно', 'ми', 'потрібно'), ('ми', 'потрібно', 'п’ятий'), ('потрібно', 'п’ятий', 'кавовий'), ('п’ятий', 'кавовий', 'машина'), ('кавовий', 'машина', 'чотири'), ('машина', 'чотири', 'це'), ('чотири', 'це', 'просто'), ('це', 'просто', 'мало')]"
864,864,864,4078,"Неймовірно, як можна обговорити погоду годинами. Так, на вулиці дійсно хмарно.",openai,oneshot,"неймовірно, як можна обговорити погоду годинами. так, на вулиці дійсно хмарно.","['неймовірно', 'як', 'можна', 'обговорити', 'погоду', 'годинами', 'так', 'на', 'вулиці', 'дійсно', 'хмарно']",11,1,"['неймовірно', 'як', 'можна', 'обговорити', 'погода', 'година', 'так', 'на', 'вулиця', 'дійсно', 'хмарно']",[],"[('неймовірно', 'як'), ('як', 'можна'), ('можна', 'обговорити'), ('обговорити', 'погода'), ('погода', 'година'), ('година', 'так'), ('так', 'на'), ('на', 'вулиця'), ('вулиця', 'дійсно'), ('дійсно', 'хмарно')]","[('неймовірно', 'як', 'можна'), ('як', 'можна', 'обговорити'), ('можна', 'обговорити', 'погода'), ('обговорити', 'погода', 'година'), ('погода', 'година', 'так'), ('година', 'так', 'на'), ('так', 'на', 'вулиця'), ('на', 'вулиця', 'дійсно'), ('вулиця', 'дійсно', 'хмарно')]"
865,865,865,3975,"Так, я обов’язково прийду на презентацію твого стартапу. Я їх обожнюю, особливо коли вони про біткоїни.",openai,oneshot,"так, я обов’язково прийду на презентацію твого стартапу. я їх обожнюю, особливо коли вони про біткоїни.","['так', 'я', 'обов’язково', 'прийду', 'на', 'презентацію', 'твого', 'стартапу', 'я', 'їх', 'обожнюю', 'особливо', 'коли', 'вони', 'про', 'біткоїни']",16,1,"['так', 'я', 'обов’язково', 'прийти', 'на', 'презентація', 'твій', 'стартап', 'я', 'вони', 'обожнювати', 'особливо', 'коли', 'вони', 'про', 'біткоїн']",[],"[('так', 'я'), ('я', 'обов’язково'), ('обов’язково', 'прийти'), ('прийти', 'на'), ('на', 'презентація'), ('презентація', 'твій'), ('твій', 'стартап'), ('стартап', 'я'), ('я', 'вони'), ('вони', 'обожнювати'), ('обожнювати', 'особливо'), ('особливо', 'коли'), ('коли', 'вони'), ('вони', 'про'), ('про', 'біткоїн')]","[('так', 'я', 'обов’язково'), ('я', 'обов’язково', 'прийти'), ('обов’язково', 'прийти', 'на'), ('прийти', 'на', 'презентація'), ('на', 'презентація', 'твій'), ('презентація', 'твій', 'стартап'), ('твій', 'стартап', 'я'), ('стартап', 'я', 'вони'), ('я', 'вони', 'обожнювати'), ('вони', 'обожнювати', 'особливо'), ('обожнювати', 'особливо', 'коли'), ('особливо', 'коли', 'вони'), ('коли', 'вони', 'про'), ('вони', 'про', 'біткоїн')]"
866,866,866,4043,"Так, звичайно, мені абсолютно подобається працювати вихідними, чому б і ні?",openai,oneshot,"так, звичайно, мені абсолютно подобається працювати вихідними, чому б і ні?","['так', 'звичайно', 'мені', 'абсолютно', 'подобається', 'працювати', 'вихідними', 'чому', 'б', 'і', 'ні']",11,1,"['так', 'звичайно', 'я', 'абсолютно', 'подобатися', 'працювати', 'вихідний', 'чому', 'б', 'і', 'ні']",[],"[('так', 'звичайно'), ('звичайно', 'я'), ('я', 'абсолютно'), ('абсолютно', 'подобатися'), ('подобатися', 'працювати'), ('працювати', 'вихідний'), ('вихідний', 'чому'), ('чому', 'б'), ('б', 'і'), ('і', 'ні')]","[('так', 'звичайно', 'я'), ('звичайно', 'я', 'абсолютно'), ('я', 'абсолютно', 'подобатися'), ('абсолютно', 'подобатися', 'працювати'), ('подобатися', 'працювати', 'вихідний'), ('працювати', 'вихідний', 'чому'), ('вихідний', 'чому', 'б'), ('чому', 'б', 'і'), ('б', 'і', 'ні')]"
867,867,867,4632,"Щомісяця плата за абонемент в спортзал, який я відвідую раз в рік. Розумні інвестиції!",openai,oneshot,"щомісяця плата за абонемент в спортзал, який я відвідую раз в рік. розумні інвестиції!","['щомісяця', 'плата', 'за', 'абонемент', 'в', 'спортзал', 'який', 'я', 'відвідую', 'раз', 'в', 'рік', 'розумні', 'інвестиції']",14,1,"['щомісяця', 'плата', 'за', 'абонемент', 'в', 'спортзал', 'який', 'я', 'відвідувати', 'раз', 'в', 'рік', 'розумний', 'інвестиція']",[],"[('щомісяця', 'плата'), ('плата', 'за'), ('за', 'абонемент'), ('абонемент', 'в'), ('в', 'спортзал'), ('спортзал', 'який'), ('який', 'я'), ('я', 'відвідувати'), ('відвідувати', 'раз'), ('раз', 'в'), ('в', 'рік'), ('рік', 'розумний'), ('розумний', 'інвестиція')]","[('щомісяця', 'плата', 'за'), ('плата', 'за', 'абонемент'), ('за', 'абонемент', 'в'), ('абонемент', 'в', 'спортзал'), ('в', 'спортзал', 'який'), ('спортзал', 'який', 'я'), ('який', 'я', 'відвідувати'), ('я', 'відвідувати', 'раз'), ('відвідувати', 'раз', 'в'), ('раз', 'в', 'рік'), ('в', 'рік', 'розумний'), ('рік', 'розумний', 'інвестиція')]"
868,868,868,3864,"Вау, абсолютно здивований, що політик змінив свою точку зору! Такого ще не бувало!",openai,oneshot,"вау, абсолютно здивований, що політик змінив свою точку зору! такого ще не бувало!","['вау', 'абсолютно', 'здивований', 'що', 'політик', 'змінив', 'свою', 'точку', 'зору', 'такого', 'ще', 'не', 'бувало']",13,1,"['ва', 'абсолютно', 'здивований', 'що', 'політик', 'змінити', 'свій', 'точка', 'зір', 'таке', 'ще', 'не', 'бувати']",[],"[('ва', 'абсолютно'), ('абсолютно', 'здивований'), ('здивований', 'що'), ('що', 'політик'), ('політик', 'змінити'), ('змінити', 'свій'), ('свій', 'точка'), ('точка', 'зір'), ('зір', 'таке'), ('таке', 'ще'), ('ще', 'не'), ('не', 'бувати')]","[('ва', 'абсолютно', 'здивований'), ('абсолютно', 'здивований', 'що'), ('здивований', 'що', 'політик'), ('що', 'політик', 'змінити'), ('політик', 'змінити', 'свій'), ('змінити', 'свій', 'точка'), ('свій', 'точка', 'зір'), ('точка', 'зір', 'таке'), ('зір', 'таке', 'ще'), ('таке', 'ще', 'не'), ('ще', 'не', 'бувати')]"
869,869,869,4481,"Люблю, коли в кав'ярні закінчується кава. Чому б не насолоджуватися ароматом без реальної чашки?",openai,oneshot,"люблю, коли в кав'ярні закінчується кава. чому б не насолоджуватися ароматом без реальної чашки?","['люблю', 'коли', 'в', ""кав'ярні"", 'закінчується', 'кава', 'чому', 'б', 'не', 'насолоджуватися', 'ароматом', 'без', 'реальної', 'чашки']",14,1,"['любити', 'коли', 'в', 'кав’ярня', 'закінчуватися', 'кава', 'чому', 'б', 'не', 'насолоджуватися', 'аромат', 'без', 'реальний', 'чашка']",[],"[('любити', 'коли'), ('коли', 'в'), ('в', 'кав’ярня'), ('кав’ярня', 'закінчуватися'), ('закінчуватися', 'кава'), ('кава', 'чому'), ('чому', 'б'), ('б', 'не'), ('не', 'насолоджуватися'), ('насолоджуватися', 'аромат'), ('аромат', 'без'), ('без', 'реальний'), ('реальний', 'чашка')]","[('любити', 'коли', 'в'), ('коли', 'в', 'кав’ярня'), ('в', 'кав’ярня', 'закінчуватися'), ('кав’ярня', 'закінчуватися', 'кава'), ('закінчуватися', 'кава', 'чому'), ('кава', 'чому', 'б'), ('чому', 'б', 'не'), ('б', 'не', 'насолоджуватися'), ('не', 'насолоджуватися', 'аромат'), ('насолоджуватися', 'аромат', 'без'), ('аромат', 'без', 'реальний'), ('без', 'реальний', 'чашка')]"
870,870,870,4477,"Чудово, що ти назвав мене вранці під час мого єдиного вихідного. Так, я з нетерпінням чекав на цю розмову!",openai,oneshot,"чудово, що ти назвав мене вранці під час мого єдиного вихідного. так, я з нетерпінням чекав на цю розмову!","['чудово', 'що', 'ти', 'назвав', 'мене', 'вранці', 'під', 'час', 'мого', 'єдиного', 'вихідного', 'так', 'я', 'з', 'нетерпінням', 'чекав', 'на', 'цю', 'розмову']",19,1,"['чудово', 'що', 'ти', 'назвати', 'я', 'вранці', 'під', 'час', 'мій', 'єдиний', 'вихідний', 'так', 'я', 'з', 'нетерпіння', 'чекати', 'на', 'цей', 'розмова']",[],"[('чудово', 'що'), ('що', 'ти'), ('ти', 'назвати'), ('назвати', 'я'), ('я', 'вранці'), ('вранці', 'під'), ('під', 'час'), ('час', 'мій'), ('мій', 'єдиний'), ('єдиний', 'вихідний'), ('вихідний', 'так'), ('так', 'я'), ('я', 'з'), ('з', 'нетерпіння'), ('нетерпіння', 'чекати'), ('чекати', 'на'), ('на', 'цей'), ('цей', 'розмова')]","[('чудово', 'що', 'ти'), ('що', 'ти', 'назвати'), ('ти', 'назвати', 'я'), ('назвати', 'я', 'вранці'), ('я', 'вранці', 'під'), ('вранці', 'під', 'час'), ('під', 'час', 'мій'), ('час', 'мій', 'єдиний'), ('мій', 'єдиний', 'вихідний'), ('єдиний', 'вихідний', 'так'), ('вихідний', 'так', 'я'), ('так', 'я', 'з'), ('я', 'з', 'нетерпіння'), ('з', 'нетерпіння', 'чекати'), ('нетерпіння', 'чекати', 'на'), ('чекати', 'на', 'цей'), ('на', 'цей', 'розмова')]"
871,871,871,4157,"Так, звичайно, я надто радий бачити ваші вихваляння у соцмережах кожної хвилини.",openai,oneshot,"так, звичайно, я надто радий бачити ваші вихваляння у соцмережах кожної хвилини.","['так', 'звичайно', 'я', 'надто', 'радий', 'бачити', 'ваші', 'вихваляння', 'у', 'соцмережах', 'кожної', 'хвилини']",12,1,"['так', 'звичайно', 'я', 'надто', 'радий', 'бачити', 'ваш', 'вихваляння', 'у', 'соцмережа', 'кожний', 'хвилина']",[],"[('так', 'звичайно'), ('звичайно', 'я'), ('я', 'надто'), ('надто', 'радий'), ('радий', 'бачити'), ('бачити', 'ваш'), ('ваш', 'вихваляння'), ('вихваляння', 'у'), ('у', 'соцмережа'), ('соцмережа', 'кожний'), ('кожний', 'хвилина')]","[('так', 'звичайно', 'я'), ('звичайно', 'я', 'надто'), ('я', 'надто', 'радий'), ('надто', 'радий', 'бачити'), ('радий', 'бачити', 'ваш'), ('бачити', 'ваш', 'вихваляння'), ('ваш', 'вихваляння', 'у'), ('вихваляння', 'у', 'соцмережа'), ('у', 'соцмережа', 'кожний'), ('соцмережа', 'кожний', 'хвилина')]"
872,872,872,4627,"Ще один день, коли колега взяв останню чашку кави і не поставив нову. Це наче лотерея!",openai,oneshot,"ще один день, коли колега взяв останню чашку кави і не поставив нову. це наче лотерея!","['ще', 'один', 'день', 'коли', 'колега', 'взяв', 'останню', 'чашку', 'кави', 'і', 'не', 'поставив', 'нову', 'це', 'наче', 'лотерея']",16,1,"['ще', 'один', 'день', 'коли', 'колега', 'взяти', 'останній', 'чашка', 'кава', 'і', 'не', 'поставити', 'новий', 'це', 'наче', 'лотере']",[],"[('ще', 'один'), ('один', 'день'), ('день', 'коли'), ('коли', 'колега'), ('колега', 'взяти'), ('взяти', 'останній'), ('останній', 'чашка'), ('чашка', 'кава'), ('кава', 'і'), ('і', 'не'), ('не', 'поставити'), ('поставити', 'новий'), ('новий', 'це'), ('це', 'наче'), ('наче', 'лотере')]","[('ще', 'один', 'день'), ('один', 'день', 'коли'), ('день', 'коли', 'колега'), ('коли', 'колега', 'взяти'), ('колега', 'взяти', 'останній'), ('взяти', 'останній', 'чашка'), ('останній', 'чашка', 'кава'), ('чашка', 'кава', 'і'), ('кава', 'і', 'не'), ('і', 'не', 'поставити'), ('не', 'поставити', 'новий'), ('поставити', 'новий', 'це'), ('новий', 'це', 'наче'), ('це', 'наче', 'лотере')]"
873,873,873,4201,"О, ще один день, коли всі ліфти не працюють! На чому ще можна випробувати свою фізичну форму, як не на сходах?",openai,oneshot,"о, ще один день, коли всі ліфти не працюють! на чому ще можна випробувати свою фізичну форму, як не на сходах?","['о', 'ще', 'один', 'день', 'коли', 'всі', 'ліфти', 'не', 'працюють', 'на', 'чому', 'ще', 'можна', 'випробувати', 'свою', 'фізичну', 'форму', 'як', 'не', 'на', 'сходах']",21,1,"['о', 'ще', 'один', 'день', 'коли', 'весь', 'ліфт', 'не', 'працювати', 'на', 'що', 'ще', 'можна', 'випробувати', 'свій', 'фізичний', 'форма', 'як', 'не', 'на', 'сходи']",[],"[('о', 'ще'), ('ще', 'один'), ('один', 'день'), ('день', 'коли'), ('коли', 'весь'), ('весь', 'ліфт'), ('ліфт', 'не'), ('не', 'працювати'), ('працювати', 'на'), ('на', 'що'), ('що', 'ще'), ('ще', 'можна'), ('можна', 'випробувати'), ('випробувати', 'свій'), ('свій', 'фізичний'), ('фізичний', 'форма'), ('форма', 'як'), ('як', 'не'), ('не', 'на'), ('на', 'сходи')]","[('о', 'ще', 'один'), ('ще', 'один', 'день'), ('один', 'день', 'коли'), ('день', 'коли', 'весь'), ('коли', 'весь', 'ліфт'), ('весь', 'ліфт', 'не'), ('ліфт', 'не', 'працювати'), ('не', 'працювати', 'на'), ('працювати', 'на', 'що'), ('на', 'що', 'ще'), ('що', 'ще', 'можна'), ('ще', 'можна', 'випробувати'), ('можна', 'випробувати', 'свій'), ('випробувати', 'свій', 'фізичний'), ('свій', 'фізичний', 'форма'), ('фізичний', 'форма', 'як'), ('форма', 'як', 'не'), ('як', 'не', 'на'), ('не', 'на', 'сходи')]"
